Score_0,Score_1,Score_2,Ensemble,Weight_0,Weight_1,Weight_2
0.7201549193722041,0.7120562692756521,0.7204373793101053,0.7947468095322442,0.31982676232119756,0.35078813586033186,0.3293851018184706
0.724236017771804,0.7197508469999443,0.7221348522894613,0.8039315058799422,0.3555693233113525,0.31885844525577944,0.3255722314328681
0.7245996612000223,0.7232117816780583,0.7234789383109665,0.79837662323567,0.33852866780254176,0.33868967731445676,0.32278165488300153
0.724329357078853,0.7246961479953322,0.7247772229515712,0.7951425790475397,0.2921403374584446,0.32902674853335606,0.3788329140081995
0.7237800118432386,0.724787153819705,0.7246016690804645,0.7921393868432387,0.3067921299489634,0.36184803870656546,0.3313598313444712
