Score_0,Score_1,Score_2,Score_3,Ensemble,Weight_0,Weight_1,Weight_2,Weight_3
0.7203203306923596,0.7226662221661593,0.7188105473429749,0.7137111387422238,0.8299300011813302,0.2530028075208689,0.2658956157047981,0.26492817578985867,0.21617340098447443
0.7354995057768381,0.7303826608761466,0.7285216487097805,0.7336496728649793,0.8283839269684332,0.2813285966210147,0.25233311601481295,0.2394170845758769,0.22692120278829533
0.7366816702273427,0.7344587505531228,0.7308335852836962,0.7361605834836692,0.8189201874644183,0.2675211183246314,0.26089375472128884,0.21435637462233884,0.257228752331741
0.7365191539006254,0.7339792105911256,0.7318329605802801,0.7375468944698397,0.807761789775287,0.26279668547806606,0.2242489949487545,0.24328063150444518,0.26967368806873426
0.7367464097907578,0.7345666220163904,0.7327447372407998,0.7379999879864727,0.8074373411127597,0.3055401418868113,0.2072976921601427,0.2408211574032361,0.24634100854981003
