Score_0,Score_1,Score_2,Score_3,Ensemble,Weight_0,Weight_1,Weight_2,Weight_3
0.7256978023921603,0.7218448806689666,0.7314237498089515,0.7371587073711666,0.8267451650558529,0.26110927980579046,0.2722924403473805,0.23921536967114804,0.227382910175681
0.7350563401056256,0.7346634810796957,0.7376289034786503,0.7400793293248198,0.8183515471754529,0.22118915681740578,0.2853909831226065,0.2385666291585618,0.25485323090142603
0.7361934538290114,0.7349542251241565,0.7362283264288922,0.7411936674028289,0.8189337861098264,0.24744087565376652,0.2567839496149444,0.2405099605705271,0.25526521416076187
